Gene ID	O1 Ratio
id25449	509.0377811149302
id25450	650.871744545054
id25451	788.2090854040586
id25452	690.7003096522177
id25453	168.55745111824717
id25454	519.8823130996487
id25455	622.9947353763163
id25456	630.5743162621894
id25457	358.0442487610123
id25458	964.7777348849894
id25459	267.57465252558063
id25460	27.389910188816092
id25461	985.651225161885
id25462	740.593708807223
id25463	449.9388103760885
id25464	512.2935155858081
id25465	242.4413239858857
id25466	0.37292755128082167
id25467	139.34467510168525
id25468	731.1591596265968
id25469	464.81952290764303
id25470	364.6678725494259
id25471	958.9397146785319
id25472	671.6371522151462
id25473	907.107100460444
id25474	519.3268122375022
id25475	472.89698842662096
id25476	566.4749919654938
id25477	279.0246629955442
id25478	295.20673528310516
id25479	808.7870030869801
id25480	202.24221601674142
id25481	685.0773191551724
id25482	817.2459769539103
id25483	123.76159312579593
id25484	987.0055647471578
id25485	166.31203996182552
id25486	975.3686273552235
id25487	752.2269572858767
id25488	186.16460538248668
id25489	389.6437913457825
id25490	165.98159553727942
id25491	483.0340396883932
id25492	322.5719386442697
id25493	155.92336836415456
id25494	980.36442693155
id25495	305.8167615467957
id25496	855.2265979772014
id25497	305.14674156628377
id25498	275.0409030644306
id25499	138.95949168000055
id25500	900.2427514141184
id25501	285.68204324597735
id25502	849.2608370742148
id25503	505.77719820661105
id25504	938.4603583411096
id25505	124.11708796988563
id25506	776.0089304152443
id25507	860.8431470255526
id25508	165.97822917408
id25509	783.306599010136
id25510	285.4972359399217
id25511	285.0001178654621
id25512	387.0539985308558
id25513	928.4252475275407
id25514	983.8867133516038
id25515	565.443773361784
id25516	123.22982207727495
id25517	934.3087740378247
id25518	105.02184794132752
id25519	256.3669280762997
id25520	918.2063093766332
id25521	562.0924164692996
id25522	439.2523293144498
id25523	176.00637212561676
id25524	654.9016061803644
id25525	109.13212587011745
id25526	560.9540007183516
id25527	937.5344672323695
id25528	69.29638796641125
id25529	993.4206973314476
id25530	985.1508208431951
id25531	534.0901089794933
id25532	545.0796864276994
id25533	672.187756442201
id25534	923.6785063345634
id25535	702.3443062587392
id25536	703.774465199351
id25537	514.098447697691
id25538	382.61951528187655
id25539	774.3481585394294
id25540	266.9360331164263
id25541	745.443248649739
id25542	445.27834294954727
id25543	994.0118522648089
id25544	160.1802409757833
id25545	872.9368122154268
id25546	718.754717719904
id25547	822.4151763237005
id25548	853.2128303045713
id25549	49.22103846137449
id25550	87.2119957573575
id25551	585.2515575342302
id25552	485.69482970016264
id25553	691.8939694375595
id25554	111.22624957888195
id25555	926.0591725478107
id25556	415.69364186683356
id25557	292.86243561550475
id25558	640.1416855960251
id25559	920.4943472388535
id25560	445.6327205219166
id25561	762.0431817307673
id25562	463.1459364532344
id25563	379.753672047008
id25564	130.0676450234678
id25565	837.9137927868179
id25566	114.81876206184671
id25567	825.3535469013879
id25568	250.2797879353813
id25569	67.14096373384292
id25570	272.19634625275233
id25571	852.8264655654204
id25572	752.5931699917585
id25573	606.4907605892432
id25574	532.9323479723812
id25575	118.49577317067939
id25576	190.48400303290168
id25577	632.4515097610798
id25578	747.9261420251167
id25579	981.3415444982304
id25580	984.9668328383688
id25581	457.477031443258
id25582	496.82777278220857
id25583	911.0725697453937
id25584	623.4045457561593
id25585	546.4839266023204
id25586	741.1179705269069
id25587	133.86981652080686
id25588	253.80446292916469
id25589	503.21390455497294
id25590	167.00082964131124
id25591	628.8696468907802
id25592	999.826035495033
id25593	753.2980172338725
id25594	239.13564580191814
id25595	511.3055592696628
id25596	721.140104604217
id25597	89.33666525300588
id25598	526.2740137205219
id25599	42.32940952675446
id25600	874.4439156551798
id25601	463.03549716803514
id25602	431.15625826265403
id25603	990.8843510701862
id25604	592.3493615298052
id25605	410.41434189856653
id25606	59.56148429905517
id25607	839.6033864628179
id25608	90.52725505822912
id25609	278.33224739440476
id25610	597.1940504902047
id25611	374.55898139059826
id25612	37.90317709061275
id25613	984.0488112630183
id25614	228.12820043340898
id25615	527.790670441146
id25616	580.3653370719004
id25617	384.2683142773549
id25618	324.8219510186987
id25619	951.889459996696
id25620	295.35871415471036
id25621	456.0897038296304
id25622	367.2503824845894
id25623	697.5186909907193
id25624	472.9039491566506
id25625	399.51189366220916
id25626	807.4971379329597
id25627	537.6035604316083
id25628	767.9929432867735
id25629	459.62123637598194
id25630	886.1827418723597
id25631	936.0223477974419
id25632	449.9781684092565
id25633	736.3130782319236
id25634	228.3966949089108
id25635	393.9838901352519
id25636	186.48578900665092
id25637	500.3774158431477
id25638	899.3394003654714
id25639	923.8782512762167
id25640	542.5473993277452
id25641	567.0042535673128
id25642	483.6700668014852
id25643	698.2379153771359
id25644	150.05886785182165
id25645	91.24131716503237
id25646	667.5940828376104
id25647	500.54959886102233
id25648	808.339168805434
id25649	744.6628996008944
id25650	749.0140421334571
id25651	465.00716428519985
id25652	613.4758110240889
id25653	608.4856613749506
id25654	478.6065718532378
id25655	733.8987242716024
id25656	582.3077847557812
id25657	275.59343704822413
id25658	643.4768280289226
id25659	84.17184987982051
id25660	136.31086848072215
id25661	592.4098527704308
id25662	845.0810452659656
id25663	278.8228557233947
id25664	241.31428141942314
id25665	191.283927660862
id25666	994.3972802209692
id25667	884.1071438462496
id25668	960.8917499974916
id25669	465.03054499114984
id25670	149.8627562024215
id25671	560.1699191736345
id25672	674.4338397114851
id25673	917.4943051377455
id25674	457.385846226684
id25675	380.5472758993947
id25676	235.32306478768083
id25677	887.4815280903273
id25678	116.77965264030176
id25679	565.0901237359338
id25680	900.2966809774479
id25681	488.13214670478453
id25682	495.25303844988065
id25683	121.21396514568805
id25684	947.9965014690366
id25685	229.77943275978052
id25686	736.1344199275106
id25687	279.9801579056925
id25688	522.8691813092004
id25689	201.5722822198438
id25690	469.79201765643506
id25691	286.3650975256333
id25692	389.99414721564284
id25693	875.6113343616113
id25694	523.7541171457868
id25695	57.175547464127455
id25696	967.0809440192422
id25697	567.0765115832505
id25698	850.3214239575757
id25699	455.4201482911947
id25700	211.7911251395831
id25701	334.800641168018
id25702	242.50279380817176
id25703	446.54810056082295
id25704	685.704555072924
id25705	638.9696751569269
id25706	792.8947302722161
id25707	199.81849456961686
id25708	390.66371777137897
id25709	386.10740161626734
id25710	465.16405662804203
id25711	277.1642069094258
id25712	778.8937069226212
id25713	86.2283107193812
id25714	594.0822926565759
id25715	412.2669158021647
id25716	675.2094760590342
id25717	723.019377727416
id25718	607.599248520543
id25719	24.16053661677864
id25720	717.7865869070903
id25721	595.1381044067577
id25722	773.2324395274052
id25723	532.5324643622737
id25724	323.3850868739003
id25725	825.1900567487211
id25726	311.08797860614834
id25727	745.9932110539187
id25728	113.58029761628386
id25729	452.67665973981906
id25730	787.1177965187986
id25731	79.9369519875358
id25732	200.46898273093294
id25733	28.179896014263406
id25734	302.7568665428566
id25735	127.21670071659274
id25736	723.4826465913291
id25737	408.2772482946793
id25738	630.8732113506578
id25739	152.7095249026552
id25740	553.3541314354277
id25741	14.15705504011111
id25742	113.00300898875493
id25743	411.9489769691318
id25744	134.94784016975214
id25745	161.63050570141579
id25746	829.131244480788
id25747	804.3531485847044
id25748	27.57783290161109
id25749	196.21381299099727
id25750	278.8183220940992
id25751	263.17862872695184
id25752	819.6019494590689
id25753	74.17975888012096
id25754	571.2617761832042
id25755	457.1817507192973
id25756	743.4945792533667
id25757	718.9550968981957
id25758	911.9209176473562
id25759	833.0708360499747
id25760	498.2645267866377
id25761	951.9665831200722
id25762	994.6219863972757
id25763	763.1838060461072
id25764	497.998187054281
id25765	48.01492388479556
id25766	760.6000020504842
id25767	579.4278595481704
id25768	8.472963315209414
id25769	997.4825654842232
id25770	869.7225799874468
id25771	572.3689998836361
id25772	408.19945894296615
id25773	371.1576968681193
id25774	144.18028438454144
id25775	613.4608109116456
id25776	115.91506465181844
id25777	278.1838060894714
id25778	191.2169533424236
id25779	918.7539551973415
id25780	563.4657846865197
id25781	283.6199409286484
id25782	389.0123603891579
id25783	614.0284454228649
id25784	961.1770684388017
id25785	309.32424550361327
id25786	428.61928671226923
id25787	184.1434141318653
id25788	502.2287079600803
id25789	480.34915904488065
id25790	644.8950809687029
id25791	593.4997343128497
id25792	83.21248389704027
id25793	598.763925126348
id25794	440.65798254081625
id25795	849.8630451359861
id25796	579.9658316124365
id25797	427.7958041654152
id25798	210.83652851087663
id25799	50.396039775328475
id25800	210.93852282479673
id25801	251.40885739110686
id25802	307.17042674125827
id25803	496.600199545816
id25804	544.7633037924841
id25805	237.91486005317574
id25806	749.0593339590723
id25807	293.96946423616777
id25808	264.36618002507316
id25809	980.9382624777835
id25810	582.4457390414904
id25811	962.5088111066037
id25812	886.8650565308144
id25813	217.03297571900282
id25814	16.157144188757133
id25815	975.873382956572
id25816	256.6704122899004
id25817	126.47581112023809
id25818	723.921303082543
id25819	819.7346207376324
id25820	778.6152850203887
id25821	812.2377576382333
id25822	990.3080843879246
id25823	114.08157510518946
id25824	38.60615353951813
id25825	521.8608760678103
id25826	700.1397498472613
id25827	579.5173149013486
id25828	671.2000039144517
id25829	927.9451422157597
id25830	523.4515407041276
id25831	144.21202943283907
id25832	76.67721874188172
id25833	315.1761710143923
id25834	31.87223725663946
id25835	286.0252159888249
id25836	864.5943402489961
id25837	835.3012664286694
id25838	897.3347262563361
id25839	783.4120259495077
id25840	706.4635287366536
id25841	86.18793601649155
id25842	770.3146920603779
id25843	409.07946325998114
id25844	617.1216004736061
id25845	147.07515399272887
id25846	912.3350353991608
id25847	741.9602195600469
id25848	552.5134478187935
id25849	859.3550556644129
id25850	166.26287921081916
id25851	195.9233451024097
id25852	611.0304061195421
id25853	580.6982102987208
id25854	387.96444817201325
id25855	567.7424090146044
id25856	56.20729950525494
id25857	860.0632168739266
id25858	34.172867989280206
id25859	892.1935199815517
id25860	840.49610695225
id25861	482.1071191363774
id25862	203.96254861428588
id25863	158.75712691215193
id25864	302.998368052166
id25865	111.74039570500437
id25866	65.01296123961164
id25867	492.2489284071029
id25868	238.45275868657257
id25869	333.046097199018
id25870	260.8839047890631
id25871	728.8071008137939
id25872	590.4374138930964
id25873	221.51004084530945
id25874	591.8131875914275
id25875	929.0140364308471
id25876	608.6620305740444
id25877	714.4848982209584
id25878	989.0865306586389
id25879	261.53322039311945
id25880	428.38734584191576
id25881	952.0379376912213
id25882	561.8192053387965
id25883	863.4924290676338
id25884	679.4250542690629
id25885	448.8087239064735
id25886	285.0273192153826
id25887	737.9468595146052
id25888	912.8339664721385
id25889	427.2293367309138
id25890	719.1560249528428
id25891	484.1069694716026
id25892	345.3436016350575
id25893	893.4366048657366
id25894	3.7709807467144474
id25895	672.6170615074617
id25896	664.6991429436155
id25897	69.4323525140137
id25898	251.9085255539185
id25899	976.0230861517573
id25900	413.53690837125555
id25901	608.523879725293
id25902	386.6185917045701
id25903	743.6687270985739
id25904	775.0627592727207
id25905	615.8039710431965
id25906	407.52459700488873
id25907	570.6110240793796
id25908	420.7202703508468
id25909	871.405730509265
id25910	52.76190807850445
id25911	551.7481419085747
id25912	448.19954154657717
id25913	811.4948283344378
id25914	830.4473539599703
id25915	335.20354001499817
id25916	337.5516028912745
id25917	760.4374546129086
id25918	433.86991382126206
id25919	793.1120053264445
id25920	283.83707482456464
id25921	627.3093438504399
id25922	625.8825292021459
id25923	113.30534729398323
id25924	226.65254433286864
id25925	780.888111089752
id25926	780.5137954788714
id25927	381.99615610564376
id25928	390.0412894921661
id25929	99.49676805692154
id25930	403.6074553506922
id25931	275.41041041886996
id25932	170.70989926578207
id25933	255.54363135587266
id25934	119.33641869331468
id25935	307.4205960814266
id25936	768.1356389528521
id25937	139.3302865998348
id25938	805.7276752166196
id25939	190.5833574445782
id25940	37.06408473782896
id25941	952.6754881401566
id25942	789.8726690931842
id25943	259.5863889541532
id25944	661.0602091701542
id25945	910.1296732979733
id25946	272.2877165474292
id25947	578.9614159784373
id25948	895.1904269372508
id25949	674.0315268741584
id25950	439.9271728246368
id25951	311.02156452947247
id25952	806.5769595938855
id25953	619.3841203589735
id25954	48.64203418608437
id25955	155.33288001086066
id25956	153.48003873823467
id25957	775.5050011963419
id25958	608.415021630573
id25959	187.63138929335298
id25960	786.7275818518197
id25961	823.631460719491
id25962	688.492409516443
id25963	223.94859535496659
id25964	731.726028745663
id25965	843.1379175754198
id25966	274.57244241344836
id25967	914.8099772506429
id25968	914.9498106623369
id25969	593.7499415309776
id25970	556.4982200019782
id25971	134.7225230650565
id25972	835.7216306658856
id25973	997.1152746199565
id25974	2.4432373553205933
id25975	873.7689818847474
id25976	352.25887451502257
id25977	138.3188903517081
id25978	84.36559301855418
id25979	760.9778015570163
id25980	150.37645812541024
id25981	546.4062201225637
id25982	559.5472118242214
id25983	553.2399184840095
id25984	393.8999876299556
id25985	732.7043660112604
id25986	784.3219238433074
id25987	408.8943295476537
id25988	517.7569447730829
id25989	966.7084357343737
id25990	138.6372431549028
id25991	531.7063568812838
id25992	117.87847388512363
id25993	51.52632197261209
id25994	273.8817645498226
id25995	818.8144320970673
id25996	416.45743555797054
id25997	424.3518989779883
id25998	561.450797751113
id25999	475.32188565177455
id26000	836.7733422663123
id26001	252.1632027947004
id26002	815.8106903315222
id26003	168.56257971699452
id26004	808.7080709749073
id26005	318.8185783637479
id26006	93.36234843177816
id26007	186.6706168068537
id26008	44.24098648529673
id26009	406.95059837816115
id26010	127.19281472733002
id26011	238.9355067623997
id26012	171.62574390540087
id26013	566.5338909425549
id26014	747.8429837559818
id26015	989.5262139853152
id26016	797.6150443875176
id26017	131.72970523373695
id26018	461.50899985578707
id26019	151.5190343453734
id26020	779.0143528022463
id26021	598.5864557083512
id26022	209.63332597299066
id26023	984.765430868816
id26024	728.0085608038471
id26025	508.4023908194237
id26026	217.63115746019503
id26027	338.9878322298968
id26028	550.1206979007701
id26029	295.03242666890327
id26030	755.53616109093
id26031	962.5930741455395
id26032	119.32509296465699
id26033	649.148751746879
id26034	579.6395751122566
id26035	658.0442386820283
id26036	31.75205794053626
id26037	328.440335500965
id26038	801.7348157539702
id26039	6.2338934610904895
id26040	747.5845072500205
id26041	499.96355212122666
id26042	941.3691774668517
id26043	805.1525589985788
id26044	330.16193564146846
id26045	639.3330926869191
id26046	956.5438259826561
id26047	72.24834993355778
id26048	421.9701436471659
id26049	731.1676488816198
id26050	119.59096401142122
id26051	445.2251032498652
id26052	59.110136078091124
id26053	16.183129203035996
id26054	707.4978505108578
id26055	82.62783272698404
id26056	419.0032531512036
id26057	812.5509617700493
id26058	609.7349727868511
id26059	713.4159145730316
id26060	620.503301117394
id26061	2.6170519849647578
id26062	121.68535142223224
id26063	313.82611879798463
id26064	251.25137702966472
id26065	620.8028042231177
id26066	388.0611977878482
id26067	0.17890303694401144
id26068	384.0223695378251
id26069	604.4859219004662
id26070	188.23289796212373
id26071	117.88314449865133
id26072	461.97640182351995
id26073	176.88631907877993
id26074	14.184161319184096
id26075	179.74619485411503
id26076	582.1430189396955
id26077	519.4576392137135
id26078	681.8469515039222
id26079	260.7971018395256
id26080	387.1289515546354
id26081	361.0128279421896
id26082	37.85803840237734
id26083	692.183285300796
id26084	986.955581416239
id26085	861.7875080182647
id26086	676.3187416766475
id26087	413.3015762962865
id26088	76.0952309919456
id26089	702.8725624311709
id26090	963.9281015644174
id26091	139.17702118753118
id26092	685.1902581276146
id26093	604.9231293469084
id26094	86.89892026942314
id26095	579.2035228970994
id26096	812.6024226527525
id26097	594.7780257297113
id26098	279.35509253045456
id26099	303.7127553721479
id26100	517.8543855174122
id26101	214.6003277348345
id26102	870.4480127015422
id26103	496.4386261109195
id26104	927.1892356791749
id26105	525.3762068008324
id26106	296.2183562072869
id26107	753.7968854219969
id26108	0.8877198749831505
id26109	195.0857319531124
id26110	762.2690929034682
id26111	296.00017554982185
id26112	842.6474484958311
id26113	181.5858584343335
id26114	814.6044850405985
id26115	440.38118597263843
id26116	793.2418894861298
id26117	521.2227221395063
id26118	678.5287386503737
id26119	953.8976975318465
id26120	543.8410806416842
id26121	516.4161285359904
id26122	859.2873016822005
id26123	949.6448414159862
id26124	28.790659078304024
id26125	178.936878133673
id26126	163.17265594066123
id26127	321.30170548543146
id26128	913.3089835280709
id26129	130.3228228889276
id26130	994.1056076752617
id26131	319.79081943310285
id26132	78.47679072440472
id26133	286.8571569560321
id26134	508.2422157255794
id26135	768.0305931750821
id26136	624.0577313849967
id26137	563.7584770350408
id26138	967.9450848873272
id26139	582.5125292575598
id26140	559.10210865842
id26141	521.7088522809671
id26142	426.4980308120606
id26143	724.5362199938661
id26144	530.9503711797281
id26145	348.57255276008647
id26146	696.2302037044058
id26147	439.28726362352745
id26148	655.1667831350022
id26149	820.1350630325496
id26150	405.2570770152153
id26151	657.5441750494797
id26152	752.0978308133713
id26153	915.9179591820613
id26154	831.8328599920475
id26155	732.6524353397317
id26156	70.16425452170549
id26157	579.6024333807978
id26158	120.34922561228345
id26159	264.5050979261197
id26160	881.6589541614035
id26161	708.3201766735831
id26162	429.3036022872788
id26163	622.6210105858946
id26164	173.73801392165188
id26165	831.0476453975068
id26166	539.0997582297091
id26167	922.0133185203896
id26168	25.45537366798134
id26169	93.56528047544266
id26170	456.3320296662811
id26171	628.3923957419563
id26172	161.10622193110115
id26173	105.92098544320106
id26174	591.2441707993911
id26175	673.3489926677989
id26176	600.8078074581769
id26177	928.0629112640441
id26178	156.34230370806722
id26179	945.5149190763748
id26180	291.161015129037
id26181	970.283055762318
id26182	536.6810107013291
id26183	290.3000630133077
id26184	91.9995520937148
id26185	867.3408397071862
id26186	516.1301538333677
id26187	698.656320565992
id26188	519.64798271435
id26189	448.61085550062575
id26190	408.96962742342527
id26191	194.4202292930569
id26192	202.7737951892631
id26193	771.3268667970993
id26194	342.4477739243941
id26195	40.13820490924924
id26196	93.83277464643591
id26197	809.9698167120403
id26198	163.4787522190144
id26199	272.87914572202885
id26200	97.27091389562203
id26201	802.0747740504181
id26202	701.4426691297299
id26203	254.39122118252823
id26204	925.0605695739484
id26205	439.2076693915615
id26206	409.092064386564
id26207	874.061305326258
id26208	670.8118097721579
id26209	61.59020692503381
id26210	724.8565601873698
id26211	278.4865293206287
id26212	805.61499882908
id26213	765.8264901334937
id26214	852.3772929514682
id26215	518.0695532428566
id26216	41.9338111332751
id26217	867.4130788836354
id26218	36.89118648112155
id26219	298.90047333335144
id26220	786.2825304435869
id26221	473.18933744289205
id26222	833.1248847145087
id26223	107.28975588169843
id26224	707.0852604465002
id26225	13.61243160794945
id26226	305.6464520617171
id26227	334.66831201184135
id26228	281.0287530017425
id26229	460.71752282559606
id26230	580.162571380065
id26231	672.1726052249303
id26232	49.384952788520174
id26233	614.8501823312955
id26234	673.0378825077208
id26235	967.083308638469
id26236	715.1926750451447
id26237	281.73492813537206
id26238	66.35202319084466
id26239	937.3891522133796
id26240	142.85289311403693
id26241	381.1700290695915
id26242	67.09914233138147
id26243	626.0975147416463
id26244	783.6053084812042
id26245	29.61547045759094
id26246	591.6738547269878
id26247	243.51601124312327
id26248	43.51836698042844
id26249	421.16759454114003
id26250	650.5761710225848
id26251	93.58052705760956
id26252	635.0389422828864
id26253	894.8900728538974
id26254	473.3074906712806
id26255	609.4065242474825
id26256	8.8118148348183
id26257	921.1982658198442
id26258	909.7189780086991
id26259	133.59232177256953
id26260	549.393129062372
id26261	865.9694136106525
id26262	471.6115686024699
id26263	970.4044149835764
id26264	336.646511957125
id26265	298.2788775674093
id26266	137.1775875682394
id26267	409.82654206481004
id26268	924.0237088498229
id26269	296.1384621383154
id26270	830.9116324875681
id26271	877.5557824144444
id26272	765.5966708255633
id26273	674.3393755142141
id26274	312.9080324151182
id26275	100.38042497651745
id26276	635.6212875406912
id26277	309.47954355112637
id26278	64.00133782752671
id26279	192.9760159599313
id26280	627.5776625243653
id26281	769.4809582116932
id26282	636.9950583547575
id26283	870.00764677738
id26284	94.0451590666288
id26285	268.3795451934832
id26286	859.263065310399
id26287	566.5276677718638
id26288	194.43526453283476
id26289	561.8967517695319
id26290	218.2973865747656
id26291	110.01033990496167
id26292	554.5190365993727
id26293	775.2781338022435
id26294	739.3144992024972
id26295	728.9655891352294
id26296	909.8495793614402
id26297	312.1114187429652
id26298	672.8222183232
id26299	605.9264637863405
id26300	504.5950065257585
id26301	931.3126785277336
id26302	350.0874026077895
id26303	886.7057163281704
id26304	447.960315307222
id26305	799.1957037294161
id26306	635.7346869760826
id26307	43.16898379169576
id26308	192.291586215496
id26309	824.5166665463073
id26310	509.2446019336601
id26311	753.3735373710293
id26312	790.1193941691841
id26313	866.6124434996387
id26314	440.90914341286833
id26315	10.772750051689094
id26316	611.8125153866979
id26317	470.2273586413007
id26318	392.8418224752133
id26319	3.2886324478320628
id26320	761.1773611291106
id26321	625.3501857836311
id26322	471.9279275474688
id26323	413.4056868515146
id26324	513.2522440471829
id26325	676.359285220711
id26326	489.14024589520756
id26327	182.04149079380215
id26328	716.7097181006668
id26329	912.0005943591942
id26330	938.4342958666923
id26331	451.80037059798053
id26332	252.6946201566731
id26333	556.1997399303793
id26334	198.47620054380587
id26335	359.31882546894
id26336	322.58923106913386
id26337	849.4359559267571
id26338	81.74552290215587
id26339	581.7621823894027
id26340	549.1107176361646
id26341	661.3823721421045
id26342	208.09430988064582
id26343	59.133849581576634
id26344	618.3110703321156
id26345	607.7431377816984
id26346	63.632615519526816
id26347	111.91050806544378
id26348	464.46243452946254
id26349	957.6954303562394
id26350	20.85021937076825
id26351	252.61726599536382
id26352	805.476305172342
id26353	713.0699317881722
id26354	42.17260579708881
id26355	350.30901530448534
id26356	173.4176901844511
id26357	116.38055663252034
id26358	266.6892047651699
id26359	448.5258587667008
id26360	452.84051501536214
id26361	502.04051364528203
id26362	188.58004764200365
id26363	460.1412943811535
id26364	339.0839183143121
id26365	843.5786021322971
id26366	675.8069236985493
id26367	166.6244457966395
id26368	59.33352289098903
id26369	569.3957219816073
id26370	648.9235562563935
id26371	434.58825723003326
id26372	161.1656624545239
id26373	220.57877366784328
id26374	842.3985315586236
id26375	329.0977009646608
id26376	166.45658856819622
id26377	306.5149682253182
id26378	704.6340975580019
id26379	851.0634100648379
id26380	412.9528738183065
id26381	277.5270970541779
id26382	157.90246081248858
id26383	355.1478510975221
id26384	461.4632683480031
id26385	878.4755041376229
id26386	635.7107996123333
id26387	314.96226753920064
id26388	33.54600863898505
id26389	273.2507381270769
id26390	542.6449729856928
id26391	993.9349423050819
id26392	562.730316136953
id26393	237.30565679110416
id26394	40.53088142231809
id26395	753.0821801605456
id26396	91.72413012116832
id26397	403.85414487096097
id26398	854.7920134474949
id26399	181.01534576017764
id26400	428.724661422367
id26401	19.088167662626887
id26402	616.169880914338
id26403	966.8688503937855
id26404	187.86235795837413
id26405	912.743588773245
id26406	105.51429193345929
id26407	453.4352794108477
id26408	581.9728015190731
id26409	422.5697762357931
id26410	653.1382335742768
id26411	105.64578681456271
id26412	610.3049524953838
id26413	824.7360166947691
id26414	859.2720817059583
id26415	708.6351721641668
id26416	589.4390534907296
id26417	416.93356476223653
id26418	748.4407486508753
id26419	969.9827407807835
id26420	812.6001306237979
id26421	776.9087988234769
id26422	448.1258465482496
id26423	342.32146076546877
id26424	490.71863803699165
id26425	876.3900034110579
id26426	490.865071632963
id26427	305.35981456641406
id26428	28.002878137334818
id26429	668.8461722422525
id26430	878.9790022281829
id26431	50.46186197906732
id26432	115.45189918860488
id26433	489.2431901039518
id26434	122.40529993823368
id26435	496.28303955713017
id26436	87.65235482424316
id26437	104.93930095421089
id26438	562.6590929905569
id26439	830.560434622763
id26440	481.3660418836141
id26441	539.0883360240333
id26442	429.7272204997472
id26443	321.0079569895985
id26444	758.829508822858
id26445	851.3954166202227
id26446	243.7435630543122
id26447	967.3686454256009
id26448	714.3506242115432
id26449	905.7969836453364
id26450	369.5811797256325
id26451	677.0272755054602
id26452	169.70178709031524
id26453	780.6129534013885
id26454	760.0364409264832
id26455	38.18880541523539
id26456	181.9728064191205
id26457	883.9459561169275
id26458	182.06918117804506
id26459	437.4790262430877
id26460	136.9608192807754
id26461	25.578521140857347
id26462	510.60212395967596
id26463	222.9259343421691
id26464	781.838988345182
id26465	666.3464428922197
id26466	995.6718712695643
id26467	848.6313716945707
id26468	462.7592838803364
id26469	316.94214598996064
id26470	761.2624990086067
id26471	454.04454650709414
id26472	576.2087703230989
id26473	590.3294812077514
id26474	177.94241810501765
id26475	128.6002282806844
id26476	517.3535864036263
id26477	725.4269728903475
id26478	166.4637877781464
id26479	191.58625903641214
id26480	214.2676084480417
id26481	494.44396263053426
id26482	935.7728916128536
id26483	177.45617924625734
id26484	673.8582083219688
id26485	282.2297472583838
id26486	136.41921115737355
id26487	858.4049469401575
id26488	833.4644792270382
id26489	783.2234913334576
id26490	919.1397105097935
id26491	558.8766515641793
id26492	411.51811065895225
id26493	200.06806911782306
id26494	928.4338536814995
id26495	220.7751895352088
id26496	381.32066373881423
id26497	47.67842448353099
id26498	832.234427344559
id26499	163.49996011033784
id26500	153.90547560638868
id26501	667.5312213147515
id26502	591.3177255586218
id26503	249.53072511743113
id26504	549.1160184754423
id26505	339.1691457309722
id26506	305.8858732720201
id26507	214.13699163204492
id26508	158.44710304126764
id26509	439.39006587191574
id26510	141.7936492723293
id26511	246.8887553231829
id26512	758.8589547514939
id26513	444.3170586461115
id26514	535.1801647715599
id26515	522.9973627402435
id26516	23.688484526372623
id26517	695.5230410844322
id26518	601.8060054500172
id26519	274.11659999699424
id26520	894.9462330823993
id26521	758.6092691357336
id26522	436.1846610162271
id26523	161.08560838121588
id26524	630.7010281373553
id26525	891.1138502715362
id26526	775.6364360167127
id26527	165.19695378777922
id26528	721.9191743973225
id26529	606.353525642217
id26530	325.68221764427807
id26531	949.9244957884075
id26532	585.0385386553231
id26533	570.7774650044371
id26534	895.7331577224608
id26535	661.6478355084603
id26536	179.7220443109656
id26537	104.63943831115508
id26538	377.8219075960675
id26539	435.760744698602
id26540	475.6493743136696
id26541	369.270667024286
id26542	516.1596934904262
id26543	453.65359324007306
id26544	997.8694134852882
id26545	918.9622553581734
id26546	361.59253241614687
id26547	256.41034569061225
id26548	517.1503175829802
id26549	671.4432226791034
id26550	282.5696374208586
id26551	162.66327228206967
id26552	319.92815344800596
id26553	508.16559780024016
id26554	413.0250425294666
id26555	60.8990331022039
id26556	391.8685439298379
id26557	654.086100358184
id26558	457.6135365695583
id26559	550.6123736537608
id26560	279.7209081517593
id26561	706.3590955060587
id26562	846.0303910572158
id26563	392.0543965782598
id26564	358.0578526932325
id26565	682.332847104572
id26566	330.6839763447681
id26567	490.9244965131284
id26568	720.6568571030078
id26569	739.4676461058003
id26570	255.77866400971428
id26571	192.2061935342826
id26572	940.6956557731068
id26573	283.2704678288963
id26574	890.9055412369962
id26575	486.4490933636275
id26576	499.5961409579629
id26577	24.068038549094005
id26578	418.5262125875674
id26579	842.150459969151
id26580	771.266478492809
id26581	169.41604996502912
id26582	392.27549185653453
id26583	769.4912875228239
id26584	66.6543242081602
id26585	346.16952129050003
id26586	741.7965186697878
id26587	893.5341979780676
id26588	392.9388483095989
id26589	34.715290726344605
id26590	689.8616586298242
id26591	269.09042130774264
id26592	262.35296037918
id26593	267.59448157447383
id26594	268.82160117648266
id26595	904.8168110943168
id26596	97.54121397626403
id26597	95.71932626522972
id26598	475.96360919627114
id26599	980.7032918613529
id26600	523.5228057284704
id26601	857.6153613136361
id26602	491.1496571319072
id26603	40.96429840097149
id26604	110.7436888716089
id26605	600.5960273452084
id26606	795.1435377025971
id26607	523.4484674035845
id26608	939.3652774792032
id26609	97.50440071544631
id26610	473.32566315909565
id26611	347.032669113808
id26612	691.851372861583
id26613	778.6319298603315
id26614	467.0330149927181
id26615	920.0679314039428
id26616	849.0794401835967
id26617	555.6519551714856
id26618	43.550877101031446
id26619	855.7967450387617
id26620	964.6159197489378
